Date,Stock Symbol,Open,High,Low,Close,Adjusted Close,Volume
2022-02-16,AAPL,100.80667527535027,101.15870455623067,99.18514137461938,100.29162035231128,99.21076267526968,2330438
2022-02-17,AAPL,100.52581501481747,101.29963831752659,99.38650968844141,100.2530044229468,99.3254998324257,1047188
2022-02-18,AAPL,99.72580218675313,101.79703303484642,99.48751290088859,100.24704617996028,101.45103567428944,1115989
2022-02-21,AAPL,99.57054553358427,102.17347120518824,99.24501141439045,100.25117315934236,102.07802379737655,4542647
2022-02-22,AAPL,100.87120262054978,100.51206937056789,100.00961865687145,100.27677897295692,99.54094881128695,3424091
2022-02-23,AAPL,101.22293154961947,100.51648078417224,99.55504889149032,100.3018265699326,101.61299319196056,1428954
2022-02-24,AAPL,100.21111064017936,101.47794962238498,99.09440339897905,100.29508003358444,98.70636920959612,2810393
2022-02-25,AAPL,100.47253007920942,101.78515394184767,99.12003390818079,100.29003397857294,100.82751495987756,1717248
2022-02-28,AAPL,100.98744036009032,101.97094475931954,99.89071844001326,100.2700629192716,101.27690389803703,1489838
2022-03-01,AAPL,100.15690186190893,102.1188685491378,98.93588305777814,100.24266256052802,98.8632350215914,3353539
2022-03-02,AAPL,101.11517980024234,102.18051092800965,98.62914215787967,100.20953715671551,99.91292649742209,2308469
2022-03-03,AAPL,100.40143306679661,101.05115148062148,98.36362437199534,100.24955266462015,101.82430136638624,4021605
2022-03-04,AAPL,100.88343585165887,101.00285833245145,99.99181735402934,100.24035962098512,98.65086212556757,1407559
2022-03-07,AAPL,101.05218749750618,100.52890308879803,100.06931211846282,100.2325981349529,98.30049997222642,4638648
2022-03-08,AAPL,100.84090586609052,101.58126786019315,98.44511275013153,100.20854222775189,100.57163937901358,4521872
2022-03-09,AAPL,99.54238769993707,101.5415725894632,98.89104342466507,100.22509203486854,99.96663774352321,2547723
2022-03-10,AAPL,100.452110602683,101.92128086696223,98.54136172690843,100.19381407791738,101.39088668070725,1576139
2022-03-11,AAPL,99.98704070367707,100.38544593014264,98.41898673507623,100.1905592723131,101.88760916029821,2992684
2022-03-14,AAPL,99.29755714773351,101.1709325353543,99.9730356644057,100.17364994108922,99.36886944095278,1178562
2022-03-15,AAPL,100.03017538272685,101.34667149770627,98.29270222409683,100.18238799104641,99.73519030976769,2678646
2022-03-16,AAPL,99.6897042393576,100.65712258614997,100.13407562854292,100.17317188829503,100.11816514206298,1796165
2022-03-17,AAPL,100.84968688035075,100.48911902362025,98.34074021248966,100.15055924461258,100.50369596704556,3681617
2022-03-18,AAPL,99.21619547418015,101.87275313136873,99.87752459180801,100.15099560004582,102.08933331074618,4333882
2022-03-21,AAPL,101.0800015870389,100.2778200518892,99.29218239644703,100.16056223745642,100.95115059224027,4121021
2022-03-22,AAPL,99.87315909201403,101.10566760282298,98.89666832649212,100.16289258190409,99.72036694213382,1859726
2022-03-23,AAPL,99.88286877025442,100.40200372374363,98.85239149981136,100.16994201985888,99.22340693379991,3307973
2022-03-24,AAPL,99.18938170910542,101.07381974261693,99.67221589490563,100.15825557798526,101.939573031676,1260942
2022-03-25,AAPL,99.52150850665572,102.1149045076131,98.77906363714555,100.15200075466552,98.69197861057128,3896977
2022-03-28,AAPL,99.94179495953146,100.98814683015199,99.45323294544684,100.13955154570999,101.02184449333639,1196718
2022-03-29,AAPL,100.99308832729533,101.8498964493392,99.1667252569837,100.13336048247919,101.83720981908165,4443308
2022-03-30,AAPL,99.31638172731013,100.35300577883487,99.08681236117454,100.1180975568383,100.77753776711465,3950174
2022-03-31,AAPL,100.97592817172767,100.6275348644116,99.8867290680201,100.08457190479166,99.77652936815372,3871138
2022-04-01,AAPL,100.828756068247,100.8974256326059,99.19761674042074,100.08912042763674,98.88401114509242,1337667
2022-04-04,AAPL,99.99033435130985,100.88236545899349,99.73552377436538,100.08208480891257,99.55155096740631,1065664
2022-04-05,AAPL,99.70370763980175,101.39392563937936,99.50135084459507,100.05048084197325,100.87838580217854,3508637
2022-04-06,AAPL,99.52590010198708,100.75059148119661,98.13668308609364,100.06073648708377,100.65923667112396,4483948
2022-04-07,AAPL,100.27261972427091,101.47174652599227,99.58961281979198,100.0435905197961,101.75624141433202,3180332
2022-04-08,AAPL,99.11135249987954,101.32458654081108,98.47865525264785,100.04562942771203,101.51374266849113,4952511
2022-04-11,AAPL,99.09183036079048,100.86002219243001,99.86739196605653,100.06121123895558,101.32658832719078,4762803
2022-04-12,AAPL,99.92229007438677,100.92887063500004,98.14939908238138,100.06479089717072,101.71166072942799,4566525
2022-04-13,AAPL,99.22396186824902,101.3187229943691,98.75354146475404,100.08857891086159,99.19313504935334,3017534
2022-04-14,AAPL,99.56844247769372,100.205057664844,98.26318005928339,100.06488239445451,99.54263793000769,1887808
2022-04-15,AAPL,99.51583877080897,101.71995870188296,99.02433207562076,100.07392922727807,99.59314966838677,4665681
2022-04-18,AAPL,99.56731315590659,101.3688755667784,99.70105748578344,100.06123302545926,100.30318344319589,3148765
2022-04-19,AAPL,99.30659684434352,101.49815306231397,98.64056273790207,100.04481708247563,100.71799156265742,4851867
2022-04-20,AAPL,99.05797837651076,101.10845377717392,98.3355284425057,100.03424008918034,99.18081470775019,4093410
2022-04-21,AAPL,99.25975454419843,100.2500273572167,98.68915454374417,100.0290090385378,98.1063013105028,3884594
2022-04-22,AAPL,100.26816663577507,100.84145576614841,99.65877674226958,100.03113234538239,99.62789638227167,2563635
2022-04-25,AAPL,100.95742552167107,100.81964809795709,98.289445467172,100.00882934856672,99.24287356384889,2254628
2022-04-26,AAPL,101.00880896317243,100.67011065287286,98.48214048103645,100.0278458783058,101.79707727525296,1033979
2022-04-27,AAPL,99.85619790951986,100.098082634475,98.17515242016243,100.03815912710041,101.59181192347782,2651733
2022-04-28,AAPL,99.3342862509127,101.4830671023495,99.419804699033,100.00843425337487,101.44979852481073,1045119
2022-04-29,AAPL,100.31683159925133,100.25885428284788,98.82919165568636,100.03919929725078,100.6514382403561,1579294
2022-05-02,AAPL,100.05871262750833,101.29168060728959,98.69872033167462,100.07811708077139,99.45478719253121,2424888
2022-05-03,AAPL,101.08251740272,101.51057197080593,99.53936755271967,100.10269267219458,100.29829040026395,4860069
2022-05-04,AAPL,99.22983237944251,101.37093758961771,98.77071996455086,100.10009417547833,101.36225642596544,4881617
2022-05-05,AAPL,100.646599357109,101.99949209927439,99.53478785055258,100.07967912304812,98.47284130298654,1777254
2022-05-06,AAPL,99.67813446634835,100.30857471701553,99.73179081187418,100.10176815758675,101.30729327204233,3205391
2022-05-09,AAPL,99.57705208178093,101.83068143155981,98.52854848672148,100.09470461864728,98.25768568824418,3304897
2022-05-10,AAPL,100.44555317304616,100.17860413594211,100.06772799823223,100.12015352005493,101.38735840894114,1538767
2022-05-11,AAPL,99.61680892734437,101.19649343458735,98.44793546582666,100.12531901961647,101.35711598003223,3857686
2022-05-12,AAPL,100.4780538524825,100.95551822941376,98.7254649710497,100.14585180034614,98.34726157996718,4327725
2022-05-13,AAPL,100.18864946570203,101.20396111655488,98.51104382183398,100.15397912828963,100.66340517795722,3907665
2022-05-16,AAPL,100.01703182140359,100.90054519089794,98.85790826585239,100.16911059165346,100.178939482539,4622124
2022-05-17,AAPL,100.27988249858973,100.55210357134365,99.12867124096087,100.17032059206788,98.84734914324638,3140085
2022-05-18,AAPL,99.7802592732286,100.24536298017296,99.24941118488297,100.207038001946,98.79764179576809,1540054
2022-05-19,AAPL,100.62459565086026,101.24905807221272,99.91717178659806,100.21057624380008,101.30591442328222,1079309
2022-05-20,AAPL,100.0489557938075,101.90887150263185,99.99802626847085,100.21961603106897,100.49098168292961,2018482
2022-05-23,AAPL,99.97864980279267,101.00663883371234,98.69445814997101,100.2582790450101,102.19526552688852,2666223
2022-05-24,AAPL,100.89116478978372,100.6790870314832,99.47635971384875,100.23232386378724,102.16579647961753,3451138
2022-05-25,AAPL,101.0596151205269,100.36931304564447,98.42721162732906,100.20791416381753,102.18267943551407,1319755
2022-05-26,AAPL,99.31824377008743,100.39931347747267,99.14377145202499,100.22830209798069,98.69928133635197,1984969
2022-05-27,AAPL,99.66999289632123,100.6495439657152,98.84771689369747,100.20583962987841,101.96247259697523,1457202
2022-05-30,AAPL,99.94200638024049,100.44623166864045,98.87535466438935,100.24571205359139,99.22147999663694,2043240
2022-05-31,AAPL,100.86987464280979,100.76978299029054,99.20114070850607,100.2384396739762,100.07089015880427,4452854
2022-06-01,AAPL,101.19765319805566,100.35708650060067,99.6829328258021,100.22449057774739,101.25642821489159,4408819
2022-06-02,AAPL,101.20436852379042,100.39550548002757,98.39740096194708,100.263949418277,99.0753039832832,4305519
2022-06-03,AAPL,101.10684203458338,102.01215656268454,100.05219457613833,100.29455971410567,100.56058744542595,1484100
2022-06-06,AAPL,99.92466885073154,100.65823084674821,99.80077277491168,100.3329108933142,99.07199408513769,2439626
2022-06-07,AAPL,101.3395183452484,101.47533711807027,98.69923259643191,100.35203178647971,98.76541039502506,3534897
2022-06-08,AAPL,99.83296442343901,101.88791300161662,100.21372048676942,100.33580727277862,98.79689122623179,2325310
2022-06-09,AAPL,99.5838651102045,101.29125085250419,99.3839302769313,100.37500857184061,99.8034292479444,3796918
2022-06-10,AAPL,101.27589662474944,100.67852317904435,100.37026424165082,100.37064850442158,98.38192389401436,4460524
2022-06-13,AAPL,99.85247109655802,100.78843757561222,98.77599216891508,100.3876976323375,100.08594795887109,2817928
2022-06-14,AAPL,100.78872635470006,101.27714114102834,99.47366724316751,100.40764267169298,101.06710844188156,2834376
2022-06-15,AAPL,99.51867308273305,101.46629507533173,98.98028186371526,100.40554246983116,100.01070042519643,2726664
2022-06-16,AAPL,100.88217478591181,101.12063172135271,99.02134259494002,100.41882405723808,98.75506329187981,4555820
2022-06-17,AAPL,101.20505453187312,102.00807734414754,99.61681449162451,100.43826819066942,98.68135725631596,1634597
2022-06-20,AAPL,99.98963700333562,101.95555107891148,100.28953532178028,100.44679670129253,99.55529727994525,3273298
2022-06-21,AAPL,100.18289250515372,102.28812859704428,100.03467798980576,100.42580868548085,99.09742706651346,2288389
2022-06-22,AAPL,100.18027779012095,100.49092914490886,99.87826682930587,100.43277344896497,102.30120457206309,2522909
2022-06-23,AAPL,100.96016803248409,102.2599295042496,99.57459047465214,100.4603011668987,99.0588005014181,4031545
2022-06-24,AAPL,99.92067814254773,101.23606016916723,100.29131152880522,100.44740980970408,101.67472623496371,1967909
2022-06-27,AAPL,99.78620007204886,102.20998695258174,99.42561771388583,100.44541711889752,100.79138304391508,3029156
2022-06-28,AAPL,100.3358534300843,101.82533092418763,100.18427389597392,100.4377140478631,100.71607484212869,1557418
2022-06-29,AAPL,100.08277585226482,102.45979045927551,100.14208311379555,100.47569932243267,100.52425205766299,3885789
2022-06-30,AAPL,101.1718485006128,102.01615329425618,98.9101092142763,100.49014521757293,102.38644681865213,1435355
2022-07-01,AAPL,99.97215922529175,101.23202400849341,100.03946086307707,100.49929445429775,99.95195429271548,1285329
2022-07-04,AAPL,100.48969822056128,101.49188175037435,98.49965855897786,100.48489613280884,101.64214350599283,3191802
2022-07-05,AAPL,101.38624477436058,101.25319833474121,99.13561343610199,100.49668111663468,100.7189560880641,1180619
2022-07-06,AAPL,100.75348747777804,101.21755190127678,98.93586856925104,100.48419446342153,100.0647077899123,4018033
2022-07-07,AAPL,101.22397869764276,101.01017518361513,99.49476536558572,100.48583107458703,102.31654598796278,3176328
2022-07-08,AAPL,101.35870772460936,101.47075767449667,99.94532524357362,100.47411415301944,100.86924255017993,3494808
2022-07-11,AAPL,100.99262323167105,101.85878525562765,98.67517727454609,100.48864281891838,98.95686204751716,3942467
2022-07-12,AAPL,100.90232519486045,101.05863509604741,99.52615686535397,100.50117463525068,100.16967834880359,3082416
2022-07-13,AAPL,101.43860081144386,101.55199119603593,100.37421927659675,100.4980086601391,101.62994477642243,1260107
2022-07-14,AAPL,101.50074289361255,100.74287945175365,98.95640147087903,100.50692879439235,101.28584552514552,2036089
2022-07-15,AAPL,100.3892425712102,100.80731205011077,99.83721122808723,100.48606756421773,102.1595236647644,2412530
2022-07-18,AAPL,99.59505763797522,100.55128315879887,99.63927990578377,100.45724241236363,99.49035103431594,3244239
2022-07-19,AAPL,100.05068288017895,102.41756035082808,98.47791103377855,100.46703024638892,101.5046284828028,2732537
2022-07-20,AAPL,99.77279578011422,100.47912081190958,99.41807457776468,100.47136371629637,100.31010801102013,3539651
2022-07-21,AAPL,100.3192366062749,100.84395673665436,99.89977982492485,100.4850643450342,100.78093155144948,1286582
2022-07-22,AAPL,99.79237007889263,101.76600282038457,98.61147297748875,100.53372724053149,102.36362879693128,2498084
2022-07-25,AAPL,100.7630052656858,100.71725697956586,100.31132581762508,100.5536168302713,102.48137574915862,1530364
2022-07-26,AAPL,100.30071936178615,102.30961367892814,99.5713750327036,100.5363603857624,101.99048196422063,2746855
2022-07-27,AAPL,101.35489843531602,102.00699646549634,98.61017201415656,100.55970071152433,99.99293452403539,1931326
2022-07-28,AAPL,101.47497153322752,102.47749094519185,98.97492059031312,100.5343825633141,102.09347312887918,1649173
2022-07-29,AAPL,100.62041404519385,101.54676382340818,100.43301479261876,100.52615087121781,101.08350475536645,4592349
2022-08-01,AAPL,100.0730652863805,101.12975236668234,99.68603329615195,100.52578603911131,100.2443008923733,2330101
2022-08-02,AAPL,100.74654865393437,101.66622001686225,98.7659829271135,100.5610528935443,98.69360470709294,1700483
2022-08-03,AAPL,101.34502193277835,102.41898132607646,99.11445029005112,100.54715779710332,101.63358240224439,4384888
2022-08-04,AAPL,100.3441040527908,101.5786889387305,99.43925963560326,100.53162902633015,100.54009612473982,3152651
2022-08-05,AAPL,100.63536924636661,101.06790996110773,98.5621692621253,100.53065997584164,101.68148872499039,3547063
2022-08-08,AAPL,100.0593284850177,102.28228469082572,99.33552117983785,100.51839041011439,101.51562451311426,1152655
2022-08-09,AAPL,100.45232851053808,101.2897916530167,99.51530691595507,100.54192312855653,101.72255623861135,2534253
2022-08-10,AAPL,100.32372678631113,100.52410562187214,99.00079446390593,100.52132449838926,99.71977211578844,4281498
2022-08-11,AAPL,99.9936893343588,100.99721892510871,99.67254465690921,100.49937512534103,101.70857797513602,1493647
2022-08-12,AAPL,100.50340917257942,101.13121473383742,99.99567272807751,100.49161872444616,100.6879645890986,4071201
2022-08-15,AAPL,100.10158930287997,102.20850292949694,98.94694990798948,100.4826580754323,100.37544790423864,3905099
2022-08-16,AAPL,100.26699229668255,101.44404410445185,99.75928464826873,100.52224871650864,101.22641074314048,1302583
2022-08-17,AAPL,100.59244881517587,101.43623314299285,99.81757341454174,100.54223713264716,98.61729038058736,4991685
2022-08-18,AAPL,101.04890962972921,101.22085612537239,100.4415078612031,100.54498815747486,98.9455861159945,3114462
2022-08-19,AAPL,100.18675792998711,102.29202080400599,100.07571929325741,100.52147944709826,99.68585389846007,1617658
2022-08-22,AAPL,101.39225978220858,102.43961458011411,100.23442129595874,100.53936670662628,102.4817474978553,1689732
2022-08-23,AAPL,101.2487702323199,102.5144659066257,99.49589889016556,100.5203623996785,99.07184700509816,2270075
2022-08-24,AAPL,99.58342051956282,101.24764509467687,98.85317295937254,100.49046697774294,99.80952870396438,3138656
2022-08-25,AAPL,100.01997401881438,102.45747818092715,100.50681503798018,100.51522757359,98.71018743875172,3936613
2022-08-26,AAPL,100.41427449569431,102.11460175861806,98.77217855894345,100.52256642582849,99.84411501827333,1695467
2022-08-29,AAPL,99.74695367576685,101.9006861463582,99.47916901169208,100.5419836023041,99.81939354008838,2712765
2022-08-30,AAPL,100.24464531440681,101.0418277548568,98.67530534072777,100.54935815536297,102.34640512567039,3702652
2022-08-31,AAPL,101.05041490062641,101.00286605674935,100.45455919540949,100.56749476760102,101.95594604111935,4977773
2022-09-01,AAPL,100.91850864096192,100.88941461061235,100.48493447158435,100.55547425573502,100.08392627438363,1858397
2022-09-02,AAPL,100.78186970161966,102.39119068354051,99.9715605555914,100.53578939889933,98.62468068302705,1868602
2022-09-05,AAPL,100.9737956810067,101.14181193514433,99.24325142098449,100.55042128926496,101.88183400814856,3696347
2022-09-06,AAPL,99.94204106954614,101.4463928950207,99.03613452441712,100.53535309598148,101.18093554613769,4436263
2022-09-07,AAPL,100.20430387884399,101.51564024126594,99.04549025674245,100.52256210042648,99.12475358920749,1967451
2022-09-08,AAPL,100.8687497789235,102.07880127137474,98.76006020410914,100.51445145035613,102.50894471779094,3815005
2022-09-09,AAPL,101.27818275325377,102.21298010195702,99.56252717504815,100.51580103353663,98.90848678298713,3105470
2022-09-12,AAPL,100.59752253552895,100.78928432356683,98.78460702892056,100.50972115531157,101.98566436361712,1235592
2022-09-13,AAPL,100.04652134458631,101.34115664254556,99.11008004530429,100.4832221294432,99.65631018027125,3692171
2022-09-14,AAPL,99.52739180741759,102.16500512606275,99.72124367703508,100.47134976138655,100.2115447815583,3812001
2022-09-15,AAPL,100.85035534188259,102.07094873945708,99.88063733546252,100.42788169834206,101.61476462306587,1789710
2022-09-16,AAPL,99.4528102698157,100.64711792492172,98.48131828285844,100.4413863273626,101.15455374179177,1749094
2022-09-19,AAPL,100.15465840330685,100.72439529503721,99.26590015989007,100.41034517425047,102.16898969334781,3370827
2022-09-20,AAPL,100.45056967338797,101.00002312315002,99.69079843488379,100.38925750746189,100.8757050005491,4476938
2022-09-21,AAPL,101.23882718371145,100.54260870850781,100.09664426199893,100.39130080904711,98.77624636659517,1509686
2022-09-22,AAPL,99.55339924460078,101.23004184157509,99.32419771544544,100.3775095491193,101.92075499038418,2711961
2022-09-23,AAPL,100.22048439742993,100.62548636018357,100.34752946071481,100.40936984102743,101.49039930716084,4397664
2022-09-26,AAPL,99.42948094990764,101.52531762782743,98.9101303256355,100.38451270283295,101.23525318159517,2451698
2022-09-27,AAPL,100.07484536725728,100.88589495378568,98.41015965763378,100.39085372021994,98.59881091350583,1007208
2022-09-28,AAPL,100.63648619480544,101.58859911303634,99.35453603790542,100.39106806385539,99.97433568368967,1763078
2022-09-29,AAPL,99.92521291003938,100.60462412835746,98.87544827491394,100.36870619390056,99.03354473280933,2710366
2022-09-30,AAPL,99.7974647291638,102.3393595330626,100.02626672001583,100.3801717271112,101.67268251133561,3836118
2022-10-03,AAPL,99.60624397577558,102.24990853651438,98.83748988354967,100.37774080048675,101.18288520545835,2254523
2022-10-04,AAPL,100.54906523715171,101.18085923243325,99.01000037131747,100.39417661151103,101.93252700995785,4952203
2022-10-05,AAPL,100.80379435144935,100.89799772319792,99.99238274586969,100.4116466945903,102.28562968630871,2602851
2022-10-06,AAPL,100.80139363922844,100.95899102734664,99.88360052877393,100.45591141357592,101.55991229327245,1135636
2022-10-07,AAPL,101.38570577459502,101.45510483102723,99.59546954644566,100.48364197256464,102.47013557997872,2484351
2022-10-10,AAPL,99.47791798286202,100.55762567756881,99.88433813971245,100.4772583358058,100.93852887577748,3102020
2022-10-11,AAPL,100.76925792625131,101.75893859756042,99.30523931056355,100.47347075225427,98.61322294403439,1684721
2022-10-12,AAPL,100.69824524088716,101.31712391429733,98.49720748546157,100.49646394417202,98.54382374042665,1758644
2022-10-13,AAPL,100.68895459299381,101.26923620754289,98.523184043017,100.51056921878647,99.87576004355816,3860189
2022-10-14,AAPL,101.4547657635573,102.15158995642413,99.54168939375276,100.52437184930842,101.82504350411962,2431231
2022-10-17,AAPL,99.52201211362116,101.91809520253844,98.65057533687143,100.49303272842221,101.96479220945031,1539453
2022-10-18,AAPL,100.88845053050123,102.41163399339524,98.58633040434312,100.49354620593422,102.34589361223483,2049179
2022-10-19,AAPL,101.11015285706009,101.18703514746143,100.41048797363388,100.47978558775011,98.73192552387289,1884335
2022-10-20,AAPL,100.50609387426022,102.29020061926185,100.20301778162,100.48638407973098,98.65580798923904,2334483
2022-10-21,AAPL,100.15173887211215,102.03283061037642,98.78124304931042,100.48542107193812,102.14658012006079,1188776
2022-10-24,AAPL,101.08924027886684,101.22308125908437,98.49586729789986,100.50462465009997,99.72087631388644,2677402
2022-10-25,AAPL,99.70233088282049,101.76166535612612,100.39470731955727,100.5119690144038,100.74510612693585,3993690
2022-10-26,AAPL,100.4121539390706,101.10888680213532,99.0777152458784,100.52869557364598,102.46867776461563,2303113
2022-10-27,AAPL,100.56047959207541,102.27826720644656,98.8836897538589,100.52036719171126,100.12008919799854,2087410
2022-10-28,AAPL,100.8923402660852,100.72846274668693,99.88239427283126,100.50247826659289,101.16929773074025,2452255
2022-10-31,AAPL,99.67299623681619,100.92225027353885,98.70425795589219,100.49527727272884,100.09683184328094,1282462
2022-11-01,AAPL,99.94875558554365,100.86381890775074,99.01794231300441,100.49593686445161,101.57403582714097,3729745
2022-11-02,AAPL,100.32421793161203,101.31463859673316,100.45445795499825,100.50451989916272,100.61593810667623,1911047
2022-11-03,AAPL,100.79865340673358,102.04938008465572,99.82566062629442,100.55070607817653,99.49501672599027,1335672
2022-11-04,AAPL,101.32904572913425,101.61048088785006,99.58693572050805,100.55086093514332,99.6310461987803,3636787
2022-11-07,AAPL,100.77166044551015,101.51329079575166,99.32216418355436,100.53274203513347,99.55982320418734,4088585
2022-11-08,AAPL,99.78988332734065,100.5279200819442,100.07344835042669,100.52682239961948,100.65678479556931,4663580
2022-11-09,AAPL,101.48469484687303,101.37376577621525,98.79155629491399,100.51855048012655,101.33552109466166,4419951
2022-11-10,AAPL,101.27668641143033,100.656960287145,100.46351002996603,100.52918010960202,102.33580970924447,1657456
2022-11-11,AAPL,100.50483286461636,100.91795055780113,100.22022318157042,100.49936416931313,101.27959048087834,4010935
2022-11-14,AAPL,101.3505626161621,102.37577161153293,99.73310748429672,100.50162940919714,101.6320429690542,2133511
2022-11-15,AAPL,100.58893970209499,100.93873474257765,98.58189073426482,100.50575953995644,99.17476625240143,4037813
2022-11-16,AAPL,101.36234489767985,102.23685756957555,99.91005479224849,100.51140316068044,100.00507746984499,4959363
2022-11-17,AAPL,101.16355356439551,102.11427985200434,100.32615757217853,100.50045683930114,100.153851747588,2887867
2022-11-18,AAPL,101.43792316755379,100.81657183223099,99.5411297034208,100.49669840470642,101.2459223152247,2597127
2022-11-21,AAPL,101.3127221942716,101.68632531027606,99.17160665393668,100.46921718652678,99.6489542523306,1362814
2022-11-22,AAPL,99.52814667975365,100.692739433349,98.69280585845414,100.46035078885953,99.66989628577221,1867272
2022-11-23,AAPL,99.79710730531222,101.91282805462352,99.95808745813459,100.4504935593392,99.87145333759605,2362213
2022-11-24,AAPL,100.23706436467285,101.74060140374392,100.22880089014953,100.45981456026442,101.70673014304431,3165765
2022-11-25,AAPL,101.34593428120613,102.06867559759506,98.63031816709226,100.43769091162798,100.74940969089116,4382881
2022-11-28,AAPL,100.05255571589036,101.41743980306038,99.9700940451357,100.45431487366218,98.74770567903495,1327735
2022-11-29,AAPL,99.80284499934723,102.32380865514192,98.50978700229528,100.485204564552,98.79000348661197,2777116
2022-11-30,AAPL,101.22085080011449,100.54394177065997,100.37862161755247,100.44480486405175,99.92766255345174,1619950
2022-12-01,AAPL,100.34663177708799,101.04276853018283,99.6809482658501,100.45433003866731,101.52553905398514,1985126
2022-12-02,AAPL,101.28844418598636,101.90567870277478,99.56954937550081,100.4688681993679,101.22714061161957,4355185
2022-12-05,AAPL,99.77447408618971,101.29716039948521,99.04258242541316,100.45711945885687,101.29285178871801,3820360
2022-12-06,AAPL,100.77385966395173,100.79763389524982,100.30812074465707,100.45017402257028,101.52382592799894,4899002
2022-12-07,AAPL,100.32850806293375,100.66389961745088,98.97374259822462,100.44851641101855,99.59330864251142,3188481
2022-12-08,AAPL,99.59277705589,102.08548960478004,100.09832927205942,100.44356059343052,100.63744190460108,1955714
2022-12-09,AAPL,100.8330291349342,101.38881462251992,100.4084671314813,100.43838033404957,100.6125510931144,4724350
2022-12-12,AAPL,99.8986073528767,102.1775892793341,99.97089533508621,100.40586025792297,101.36828055499218,1976912
2022-12-13,AAPL,99.50517948520701,101.90279007886473,99.4637509390513,100.42990688921863,102.26524563784682,1939197
2022-12-14,AAPL,99.56840535996118,101.27565968842656,98.57619577465289,100.45249926105937,99.56044066480412,1913602
2022-12-15,AAPL,99.55555084003902,101.18752022336126,99.37744600298933,100.43723197587529,101.6154879519142,3833675
